SYMBOL,P
C1orf68,0.020976
KPRP,0.014568
LCE1F,0.0058648
LCE1E,0.0058648
LCE1D,0.0061161
LCE1C,0.0061161
LCE1B,0.0061161
LCE1A,0.0094049
LCE6A,0.0094049
SMCP,0.014878
IVL,0.018326
SPRR4,0.017336
SPRR1A,0.017615
SPRR3,0.015761
SPRR1B,0.010829
SPRR2D,0.0081822
SPRR2A,0.0032699
SPRR2B,0.0025664
SPRR2E,0.0047326
SPRR2F,0.0086264
LOR,0.017025
PGLYRP3,0.0021814
PGLYRP4,0.0021814
S100A9,0.0018334
S100A12,0.0024162
S100A8,0.0013844
S100A7A,0.0066595
S100A7L2,0.0066595
S100A7,0.0024771
S100A6,0.0034439
S100A5,0.0034439
S100A4,0.00012887
S100A3,0.00027673
S100A2,0.00050073
S100A16,0.0034608
S100A14,0.0034608
S100A13,0.003389
S100A1,0.003389
CHTOP,0.0043861
SNAPIN,0.0056908
ILF2,0.0042807
NPR1,0.0034085
INTS3,0.001032
SLC27A3,0.004201
GATAD2B,0.0067948
DENND4B,0.014267
CRTC2,0.0046555
SLC39A1,0.029533
CREB3L4,0.029533
JTB,0.029533
RAB13,0.029533
RPS27,0.029533
NUP210L,0.0019703
TPM3,0.039786
C1orf189,0.026434
C1orf43,0.020736
UBAP2L,0.0063015
HAX1,0.0063015
AQP10,0.0026024
ATP8B2,0.002313
IL6R,0.0136
TDRD10,0.040483
UBE2Q1,0.040483
CHRNB2,0.015879
ADAR,0.0080591
AL606500.1,0.015879
KCNN3,1.3184e-05
PMVK,0.0085593
PBXIP1,0.0085593
PYGO2,0.0085593
SHC1,0.0085593
CKS1B,0.017316
FLAD1,0.017316
LENEP,0.013236
ZBTB7B,0.013236
DCST2,0.013164
DCST1,0.028061
ADAM15,0.012876
EFNA4,0.012876
EFNA3,0.012876
EFNA3,0.012876
EFNA1,0.0040897
SLC50A1,0.0040897
DPM3,0.0040897
KRTCAP2,0.007488
RP11-201K10.3,0.007488
TRIM46,0.007488
MUC1,0.007488
THBS3,0.0022136
MTX1,0.024207
GBA,0.024207
FAM189B,0.024207
SCAMP3,0.024207
CLK2,0.024207
HCN3,0.0039001
PKLR,0.0039001
FDPS,0.014087
RUSC1,0.0033125
ASH1L,0.00065647
MSTO1,0.0017797
YY1AP1,0.0017726
DAP3,0.0046781
GON4L,0.0012369
SYT11,0.0014765
RIT1,0.0010864
KIAA0907,0.0011311
RXFP4,0.0053547
ARHGEF2,0.00021377
SSR2,0.00026678
UBQLN4,0.005393
LAMTOR2,0.0063115
RAB25,0.0069272
MEX3A,0.0079316
LMNA,0.0078636
SEMA4A,0.00063035
SLC25A44,0.0026275
PMF1-BGLAP,0.00019304
PMF1,0.00019304
BGLAP,0.00069906
PAQR6,0.00069906
SMG5,8.1984e-06
TMEM79,5.1423e-05
C1orf85,5.1423e-05
VHLL,5.1423e-05
CCT3,2.53e-05
TSACC,1.356e-05
RHBG,0.00018865
C1orf61,0.042027
MEF2D,0.044606
IQGAP3,0.0049624
TTC24,0.011934
APOA1BP,0.011934
GPATCH4,0.011934
HAPLN2,0.0008981
BCAN,0.00057036
NES,0.0033227
CRABP2,0.0033227
ISG20L2,0.0091383
RRNAD1,0.0091383
NTRK1,0.015722
INSRR,0.042723
PEAR1,0.015722
LRRC71,0.010244
ARHGEF11,0.023925
ETV3L,0.027704
ETV3,0.0084582
FCRL5,0.00054573
FCRL4,0.046576
FCRL3,0.018019
FCRL2,0.015461
FCRL1,0.045045
CD5L,0.0080567
KIRREL,0.0039014
CD1D,0.02137
CD1A,0.01028
CD1C,0.0043281
CD1B,0.0025252
CD1E,0.0025252
OR6Y1,0.01744
OR6P1,0.01744
OR10X1,0.01744
OR10Z1,0.042068
SPTA1,0.015652
OR6K2,0.017995
OR6K3,0.012232
OR6K6,0.0108
OR6N1,0.006873
OR6N2,0.001344
MNDA,0.0171
PYHIN1,0.0015218
IFI16,0.0068537
AIM2,0.0094457
CADM3,0.00045616
DARC,0.00093309
FCER1A,3.9835e-05
OR10J3,4.9275e-05
OR10J1,0.00074842
OR10J5,0.032503
APCS,0.024637
CRP,0.0020927
DUSP23,5.727e-05
FCRL6,9.7869e-06
SLAMF8,0.00027628
C1orf204,0.0019855
VSIG8,0.0031744
RP11-190A12.7,0.003388
CCDC19,0.003709
AL590560.1,0.0068283
TAGLN2,0.0014828
IGSF9,0.00035052
SLAMF9,0.00072894
PIGM,0.027597
KCNJ10,0.00027181
KCNJ9,0.00058433
IGSF8,0.00058433
ATP1A2,0.00011125
ATP1A4,6.1892e-06
CASQ1,5.0992e-05
PEA15,0.0002295
DCAF8,0.0021367
DCAF8,0.0023047
PEX19,0.0046688
COPA,0.0031173
NCSTN,0.0015367
NHLH1,0.0014885
VANGL2,0.00029816
SLAMF6,2.705e-05
CD84,0.0007916
SLAMF1,0.00054854
CD48,0.0036233
SLAMF7,0.0058271
LY9,0.0062978
CD244,0.015111
ITLN1,0.0062686
ITLN2,0.023386
F11R,0.019391
RP11-544M22.13,0.016707
TSTD1,0.014365
USF1,0.014365
ARHGAP30,0.0035323
AL591806.1,0.0042693
PVRL4,0.0035323
KLHDC9,0.002245
PFDN2,0.0047855
NIT1,0.0047855
DEDD,0.0019774
UFC1,0.0013982
USP21,0.002913
PPOX,0.002913
B4GALT3,0.0053742
ADAMTS4,0.0023018
NDUFS2,0.00055203
FCER1G,0.00035909
AL590714.1,0.00035909
APOA2,0.00035909
TOMM40L,0.00017349
NR1I3,0.00017349
PCP4L1,0.00031741
MPZ,0.0049894
SDHC,0.008638
C1orf192,0.022322
FCGR2A,0.020752
HSPA6,0.020752
FCGR3A,0.0011773
FCGR2B,1.6908e-05
FCGR3B,0.001856
FCRLA,0.00014023
FCRLB,0.00015166
DUSP12,0.0014775
ATF6,0.0025789
OLFML2B,0.0016141
NOS1AP,0.0015743
RP11-565P22.6,0.0059993
C1orf226,0.0059993
C1orf111,0.0059993
SH2D1B,0.0024461
UHMK1,0.0033593
UAP1,0.034385
DDR2,0.0017246
HSD17B7,0.0016043
C1orf110,0.00023215
RGS4,0.0074835
RGS5,0.0029587
NUF2,0.0039928
PBX1,0.00063628
LMX1A,0.00046932
RXRG,0.010594
LRRC52,0.039083
MGST3,0.01099
ALDH9A1,0.0071852
TMCO1,0.001941
UCK2,0.001372
FAM78B,0.0038949
AL626787.1,0.0047742
POGK,0.007832
TADA1,0.0086926
ILDR2,0.0018846
MAEL,0.0025277
GPA33,0.0050935
DUSP27,0.0013367
POU2F1,0.0006581
CD247,0.00054549
CREG1,0.00069935
RCSD1,0.00019313
MPZL1,0.0079203
ADCY10,0.00090422
MPC2,0.0007167
DCAF6,0.0019655
GPR161,0.0038324
TIPRL,0.0039122
SFT2D2,0.0006307
TBX19,2.2958e-07
XCL2,8.6305e-06
XCL1,0.00035686
DPT,0.006522
ATP1B1,0.0035412
NME7,0.0025427
BLZF1,0.0043165
CCDC181,0.0019133
SLC19A2,0.001536
F5,0.00086971
SELP,0.0029043
C1orf112,0.0021898
SELL,0.01447
SELE,0.00093297
METTL18,0.00093297
SCYL3,0.018593
KIFAP3,0.0030135
METTL11B,5.9845e-05
GORAB,0.01478
PRRX1,0.00027446
MROH9,0.00030874
FMO3,0.0036567
FMO6P,0.034642
PRRC2C,0.0026202
MYOC,0.050507
VAMP4,0.015741
METTL13,0.0086144
DNM3,7.102e-05
PIGC,0.00039868
C1orf105,0.00081494
SUCO,0.0010339
FASLG,0.00051573
TNFSF18,0.00025009
TNFSF4,0.00089409
PRDX6,0.035612
SLC9C2,0.028138
ANKRD45,0.012855
KLHL20,0.020771
CENPL,0.020771
DARS2,0.020771
RC3H1,0.0056564
RABGAP1L,0.00082431
GPR52,0.014873
CACYBP,0.0075633
MRPS14,0.0019718
TNN,0.00016729
KIAA0040,1.2116e-05
TNR,0.00026079
RFWD2,0.013052
PAPPA2,0.00069295
ASTN1,0.0038495
BRINP2,0.00091152
SEC16B,0.0048154
RASAL2,0.0003191
TEX35,0.0085008
C1orf220,0.011014
C1ORF220,0.010267
RALGPS2,0.003348
ANGPTL1,0.0044087
FAM20B,0.023399
ABL2,0.030668
SOAT1,0.030668
AXDND1,0.0019671
AL160286.1,0.035429
NPHS2,0.0062996
TDRD5,0.0051575
FAM163A,0.0039822
TOR1AIP2,0.025825
IFRG15,0.029365
TOR1AIP1,0.024107
CEP350,0.0091644
QSOX1,0.0081332
LHX4,0.00032826
ACBD6,0.0016431
XPR1,0.0022801
KIAA1614,0.001397
AL162431.1,0.0049078
STX6,0.00090672
MR1,0.002999
IER5,0.0044781
CACNA1E,0.0018614
ZNF648,0.0020677
GLUL,0.00072407
TEDDM1,0.00062343
RGSL1,0.00029271
RNASEL,0.0013053
RGS16,0.0017422
RGS8,0.0012292
NPL,0.00030842
DHX9,0.0051834
SHCBP1L,0.0032099
LAMC1,0.01673
LAMC2,4.889e-05
NMNAT2,0.00075
SMG7,0.007856
RGL1,0.00011273
COLGALT2,0.0013648
TSEN15,0.0049223
C1orf21,0.0010999
EDEM3,0.001812
FAM129A,0.0096565
RNF2,0.0024291
TRMT1L,0.021565
SWT1,0.0070695
IVNS1ABP,0.00032722
HMCN1,0.017469
PRG4,0.028432
TPR,0.015515
C1orf27,0.0013074
AL596220.1,0.010598
OCLM,0.010598
PDC,0.014707
PTGS2,0.02711
PLA2G4A,0.0025998
BRINP3,0.013869
RGS18,0.00021408
RGS21,0.0029538
RGS1,0.0043264
RGS13,0.0069882
RGS2,0.013808
UCHL5,0.0046462
TROVE2,0.00073585
GLRX2,0.010661
CDC73,0.0004239
B3GALT2,0.000965
KCNT2,0.0054849
CFH,0.0049301
CFHR3,0.0058372
CFHR1,0.019814
CFHR2,0.0060439
CFHR4,0.0060439
CFHR5,0.0011769
F13B,0.029233
ASPM,0.029233
ZBTB41,0.033731
CRB1,0.00063375
DENND1B,0.00046927
C1orf53,0.035653
LHX9,0.016202
NEK7,0.008643
ATP6V1G3,0.00093434
PTPRC,0.0011805
NR5A2,0.0012998
KIF14,0.045785
DDX59,0.0441
CAMSAP2,0.033288
GPR25,0.023998
C1orf106,0.01141
KIF21B,0.0006329
CACNA1S,4.3414e-05
ASCL5,4.3414e-05
TMEM9,0.00013109
IGFN1,0.0010461
PKP1,0.0018775
TNNT2,0.0002254
LAD1,6.8695e-05
TNNI1,9.4134e-05
PHLDA3,0.00036831
CSRP1,7.9979e-05
AC096677.1,0.012171
NAV1,0.001151
IPO9,0.0010824
SHISA4,0.0015856
LMOD1,6.6939e-05
TIMM17A,9.9699e-06
RNPEP,4.6601e-05
ELF3,1.2276e-05
GPR37L1,0.008487
ARL8A,0.013351
PTPN7,0.010082
LGR6,0.0085998
UBE2T,0.015601
PPP1R12B,0.006424
SYT2,0.0054628
KDM5B,0.0070568
RP11-480I12.4,0.0082151
RABIF,0.024066
KLHL12,0.0060375
ADIPOR1,0.003575
CYB5R1,0.003575
TMEM183A,0.00094643
PPFIA4,0.00019589
MYOG,0.00026182
ADORA1,4.8542e-05
MYBPH,0.0065807
CHI3L1,0.0070102
CHIT1,0.0065988
BTG2,0.012958
FMOD,0.003709
PRELP,0.0091842
OPTC,0.0020897
ATP2B4,0.010589
LAX1,0.024351
ZC3H11A,0.026061
ZBED6,0.028324
SNRPE,0.012833
SOX13,8.5653e-05
ETNK2,6.8281e-05
REN,0.002328
KISS1,0.0051408
GOLT1A,0.0051408
PLEKHA6,0.0037472
PPP1R15B,0.00041019
PIK3C2B,0.0017293
MDM4,0.0067145
LRRN2,0.00058358
NFASC,0.0012514
CNTN2,0.0072737
TMEM81,0.0091365
RBBP5,0.006877
DSTYK,0.0058327
TMCC2,0.0084865
NUAK2,0.0012095
KLHDC8A,0.0082026
LEMD1,0.0010505
CDK18,0.0012276
MFSD4,0.00086025
ELK4,0.00048619
SLC45A3,0.013662
NUCKS1,0.027824
AC119673.1,0.030274
RAB7L1,0.031943
SLC41A1,0.012224
PM20D1,0.0047126
SLC26A9,0.00079258
AVPR1B,0.0040298
C1orf186,0.0037798
CTSE,0.022326
SRGAP2,0.0021806
IKBKE,0.00026838
C1orf147,0.00026838
RASSF5,0.00031522
EIF2D,0.0002049
DYRK3,0.0043454
MAPKAPK2,0.010886
IL10,0.00013915
IL19,0.00050383
IL20,0.00029315
IL24,0.0031159
FAIM3,0.0045685
PIGR,0.0096155
FCAMR,0.012469
C1orf116,0.012101
YOD1,0.031935
PFKFB2,0.0017952
C4BPB,0.0017952
C4BPA,0.0052863
CD55,0.00017539
CR2,0.0105
CR1,0.038326
CR1L,0.0049291
CD46,0.0086608
CD34,0.012528
PLXNA2,0.00064196
CAMK1G,0.00010203
LAMB3,1.6879e-05
G0S2,1.5555e-05
HSD11B1,0.00038431
TRAF3IP3,0.0096822
C1orf74,0.010039
IRF6,0.010039
DIEXF,0.0010173
SYT14,0.00066615
SERTAD4,0.0032191
HHAT,2.1264e-05
KCNH1,0.00017881
RCOR3,0.0045135
TRAF5,0.002192
RD3,0.0043947
SLC30A1,2.2216e-05
NEK2,0.00037511
LPGAT1,5.8606e-05
INTS7,6.6792e-05
DTL,0.0021404
PPP2R5A,0.002195
TMEM206,0.0039683
NENF,0.00086714
ATF3,0.0034588
FAM71A,0.0010621
BATF3,0.0028548
NSL1,0.0078264
TATDN3,0.014365
C1orf227,0.014365
FLVCR1,0.00094406
VASH2,0.0018419
ANGEL2,0.031426
RPS6KC1,0.005893
PROX1,0.0018037
SMYD2,0.0024986
PTPN14,0.0039376
CENPF,0.012753
KCNK2,0.0011634
KCTD3,0.0093987
USH2A,8.7734e-05
ESRRG,2.5504e-07
GPATCH2,1.1816e-05
SPATA17,0.00013677
RRP15,0.032972
TGFB2,0.0067486
C1orf143,0.0046377
SLC30A10,0.00055224
EPRS,0.00065661
BPNT1,0.0068257
IARS2,0.00515
RAB3GAP2,0.0021917
AC096644.1,0.016646
MARK1,0.0021744
C1orf115,0.000752
MARC2,0.00094169
MARC1,0.0022004
HLX,0.0027866
DUSP10,7.0211e-05
HHIPL2,0.0030255
TAF1A,0.0079717
MIA3,0.0022075
AIDA,0.0013694
BROX,0.00168
FAM177B,0.0046834
DISP1,0.00056948
TLR5,0.0067306
SUSD4,0.00073898
C1orf65,0.00044573
CAPN8,0.010758
AC138393.1,0.0043225
FBXO28,0.02116
DEGS1,0.016488
NVL,0.010047
CNIH4,0.021328
WDR26,0.0018131
CNIH3,0.00053434
DNAH14,0.0075701
LBR,0.00093018
AC092811.1,0.0029051
ENAH,0.0076662
SRP9,0.0040815
EPHX1,0.0186
TMEM63A,0.0186
SDE2,0.025323
H3F3A,0.018524
ACBD3,0.008023
MIXL1,0.0055962
LIN9,0.0024088
PARP1,0.018376
C1orf95,0.0017322
ITPKB,0.0006985
PSEN2,0.0055794
ADCK3,0.004787
CDC42BPA,0.0020711
ZNF678,0.0063161
SNAP47,0.015821
JMJD4,0.049672
PRSS38,0.0073073
WNT9A,0.0059349
WNT3A,0.0016003
ARF1,0.001926
C1orf35,0.0066983
MRPL55,0.0046839
GUK1,0.0012139
GJC2,0.0012139
IBA57-AS1,0.0015929
IBA57,0.0036702
C1orf145,0.0016061
OBSCN,0.0012853
TRIM11,0.011188
TRIM17,0.010285
HIST3H3,0.016795
RNF187,0.020943
RHOU,0.01227
TMEM78,0.0034952
RAB4A,0.0092981
SPHAR,0.011017
CCSAP,0.012355
ACTA1,0.00058273
NUP133,0.00058273
ABCB10,0.050392
TAF5L,0.050392
URB2,0.050392
GALNT2,0.0039377
PGBD5,4.5554e-05
COG2,0.005292
AGT,0.00019273
CAPN9,4.6415e-05
C1orf198,0.0019258
TTC13,0.00090074
ARV1,0.00029942
FAM89A,0.00043599
TRIM67,0.0027685
C1orf131,0.0036198
GNPAT,0.004273
EXOC8,0.021609
SPRTN,0.021609
EGLN1,0.019483
TSNAX,0.040657
TSNAX-DISC1,0.014218
DISC1,0.00014517
SIPA1L2,0.0017773
PCNXL2,4.2874e-05
MLK4,0.00050202
KCNK1,0.0020034
SLC35F3,0.0012021
COA6,0.00062161
TARBP1,0.0019872
IRF2BP2,0.016156
TOMM20,0.00015781
RBM34,0.00015781
ARID4B,0.00095431
GGPS1,0.00093462
TBCE,0.0016245
B3GALNT2,0.030566
GNG4,0.011163
LYST,0.00044084
NID1,0.011371
GPR137B,0.015094
ERO1LB,0.030724
EDARADD,3.8437e-05
LGALS8,0.0010441
HEATR1,0.0012393
ACTN2,0.0016058
MTR,0.00031067
MT1HL1,0.00034699
RYR2,2.5135e-05
ZP4,0.0033024
MTRNR2L11,0.0079341
CHRM3,0.00032412
FMN2,1.0738e-05
AL646016.1,0.0027427
GREM2,0.0012488
RGS7,0.0010522
FH,0.001143
KMO,0.0010435
OPN3,1.1955e-05
CHML,5.6968e-05
WDR64,2.7829e-05
EXO1,3.3213e-06
MAP1LC3C,0.00097372
PLD5,0.0009792
SDCCAG8,0.010008
AKT3,0.0022683
ZBTB18,0.014385
AL590483.1,0.014409
C1orf100,0.0011211
ADSS,0.013376
C1orf101,0.011635
DESI2,0.00017733
COX20,3.7264e-05
HNRNPU,0.00012178
RP11-156E8.1,1.0399e-05
EFCAB2,1.59e-07
KIF26B,3.504e-06
SMYD3,0.0019
TFB2M,0.00070019
CNST,0.00011326
SCCPDH,0.00031467
AHCTF1,0.0013501
ZNF695,0.001446
ZNF670,0.00058791
ZNF669,0.015026
C1orf229,0.015429
ZNF124,0.015433
ZNF496,0.00012817
NLRP3,4.372e-05
OR2B11,0.0011593
GCSAML,0.00080379
OR2C3,0.010191
OR2G2,0.015279
OR2G3,0.0068784
OR13G1,0.0013667
OR6F1,0.00083939
OR14A2,0.00024993
OR14K1,0.00046616
OR1C1,0.00046616
OR14A16,0.0046311
OR11L1,0.0079463
TRIM58,0.004439
OR2W3,0.0045168
OR2T8,0.0063085
OR2AJ1,0.0041512
OR2L13,0.0024537
OR2L8,0.003284
OR2AK2,0.0035439
OR2L5,0.013754
OR2L2,0.014066
OR2L3,0.010479
OR2M5,0.00012608
OR2M2,0.00062589
OR2M3,0.008573
OR2M4,0.013356
OR2T33,0.0096344
OR2T12,0.0099347
OR2M7,0.014301
OR14C36,0.019863
OR2T4,0.019863
OR2G6,0.01957
OR2T29,0.0044906
OR2T34,0.011122
OR2T10,0.0029154
OR2T11,0.0025075
OR2T35,0.0025075
OR2T27,0.0049866
OR14I1,0.00047036
SH3BP5L,0.00060174
ZNF672,0.00020464
ZNF692,6.6272e-05
PGBD2,0.00050549
FAM110C,0.0098882
SH3YL1,8.5493e-06
ACP1,0.00016558
FAM150B,0.00016558
TMEM18,0.00012407
SNTG2,1.0886e-05
TPO,6.7255e-05
PXDN,0.0035164
MYT1L,0.00053541
TSSC1,0.00038123
TRAPPC12,0.0016013
ADI1,0.012025
RP13-512J5.1,0.00038442
RNASEH1,7.1132e-05
RPS7,3.9499e-05
COLEC11,1.0684e-05
ALLC,0.00025
DCDC2C,0.00036195
DKFZP761K2322,0.029938
CMPK2,0.0015221
RSAD2,0.0012086
RNF144A,0.0022041
ID2,0.0009459
KIDINS220,1.4018e-05
MBOAT2,3.1005e-06
ASAP2,0.011511
ITGB1BP1,0.011511
CPSF3,0.011511
ADAM17,0.0002007
YWHAQ,0.00042089
TAF1B,0.0055301
GRHL1,0.0059713
KLF11,0.0020132
CYS1,0.0052251
AC104794.4,0.020478
RRM2,0.019986
C2orf48,0.00081704
HPCAL1,0.0001305
ODC1,0.0027127
NOL10,0.00164
ATP6V1C2,0.013197
PDIA6,0.0012466
AC092687.4,0.00086221
KCNF1,0.00039701
C2orf50,0.00098176
PQLC3,0.0010901
ROCK2,0.014214
E2F6,0.0078002
AC099344.1,0.02367
GREB1,0.0052694
NTSR2,0.0088304
LPIN1,0.00067818
TRIB2,0.0034492
FAM84A,3.9392e-05
AC011897.1,7.8561e-05
NBAS,0.010402
DDX1,0.01358
AC008271.1,3.8405e-05
MYCN,0.0010937
FAM49A,0.013218
RAD51AP2,0.0047837
VSNL1,0.0012747
SMC6,0.002197
GEN1,0.0035761
MSGN1,0.0056056
KCNS3,0.00012831
RDH14,0.0039695
NT5C1B-RDH14,0.0039695
NT5C1B,0.0039695
OSR1,0.0086989
TTC32,6.7317e-05
WDR35,0.00061597
MATN3,0.0014187
LAPTM4A,0.00035434
SDC1,7.8462e-05
PUM2,0.022514
RHOB,0.037773
HS1BP3,0.00067747
GDF7,0.022793
C2orf43,0.00067037
APOB,0.01347
TDRD15,0.0019334
KLHL29,0.00037363
AC011239.1,0.0017786
ATAD2B,0.010976
UBXN2A,0.035113
MFSD2B,0.038807
C2orf44,0.038807
FKBP1B,0.038807
SF3B14,0.038807
FAM228B,0.00061849
PFN4,0.00099556
RP11-507M3.1,0.00061849
FAM228A,0.00061849
ITSN2,0.00042357
NCOA1,0.0060572
PTRHD1,0.0034798
CENPO,0.0034841
ADCY3,0.0022781
DNAJC27,0.048462
EFR3B,0.0040183
POMC,0.0057598
DNMT3A,0.023959
ASXL2,0.0059699
KIF3C,0.0022452
AC013449.1,0.015116
RAB10,0.0074098
GAREML,0.0053014
HADHA,0.0039502
HADHB,0.001249
GPR113,0.0028684
EPT1,0.0031829
DRC1,0.001342
OTOF,0.0015841
C2orf70,0.0038064
CIB4,0.0037085
KCNK3,0.0024707
SLC35F6,0.0019606
CENPA,0.00181
DPYSL5,0.0083218
MAPRE3,0.017098
TMEM214,0.025008
AGBL5,0.0014751
OST4,0.00058548
EMILIN1,0.00058548
KHK,0.0004822
CGREF1,0.00088286
ABHD1,0.00088286
PREB,0.00088286
C2orf53,0.00088286
TCF23,0.00042817
SLC5A6,0.00051503
ATRAID,0.00075759
CAD,0.00061326
SLC30A3,0.000742
DNAJC5G,0.0011635
TRIM54,0.0018581
UCN,0.003961
MPV17,0.0065093
GTF3C2,0.012227
EIF2B4,0.0084857
SNX17,0.0084857
ZNF513,0.0084857
PPM1G,0.0084857
NRBP1,0.0022499
KRTCAP3,0.0096352
IFT172,0.004017
FNDC4,0.004017
GCKR,0.004017
AC109829.1,0.028715
C2orf16,0.028715
ZNF512,0.020415
CCDC121,0.027732
GPN1,0.021026
SUPT7L,0.021026
SLC4A1AP,0.022755
AC074091.13,0.019629
MRPL33,0.00013478
RBKS,0.00031451
BRE,0.00082339
FOSL2,0.0079574
PLB1,2.8807e-05
PPP1CB,0.049475
SPDYA,0.049475
WDR43,0.024662
FAM179A,0.0029388
C2orf71,0.0019913
CLIP4,0.0046432
ALK,5.9101e-05
YPEL5,0.00078097
LBH,2.4839e-05
LCLAT1,0.0013268
CAPN13,0.0014999
GALNT14,0.00078961
CAPN14,0.010224
EHD3,0.00014081
XDH,0.00075595
MEMO1,0.02104
DPY30,0.02152
SPAST,0.015702
SLC30A6,0.010586
NLRC4,0.015163
YIPF4,0.0011496
BIRC6,0.0098894
TTC27,0.0012653
LTBP1,0.0064816
RASGRP3,0.00012011
FAM98A,0.0070697
CRIM1,9.3288e-05
AC007401.2,2.2897e-05
FEZ2,0.00081174
VIT,0.00022441
AC007382.1,0.018583
STRN,0.0032785
HEATR5B,7.5173e-05
GPATCH11,0.00057743
EIF2AK2,9.9532e-05
SULT6B1,3.1161e-05
CEBPZ-AS1,3.889e-05
CEBPZ,3.889e-05
NDUFAF7,0.00017201
PRKD3,0.0017393
QPCT,0.016114
CDC42EP3,3.0026e-06
RMDN2,0.011399
CYP1B1,0.0025868
ATL2,0.0068154
HNRNPLL,0.0070269
GALM,0.0013039
SRSF7,0.0016313
GEMIN6,0.0016313
DHX57,0.00015568
MORN2,0.0027637
ARHGEF33,0.011376
AC019171.1,0.034714
SOS1,0.0059294
CDKL4,0.001155
MAP4K3,0.00028274
TMEM178A,0.0034231
THUMPD2,0.0012672
SLC8A1,0.00025242
AC007377.1,0.0028922
C2orf91,0.0088299
PKDCC,1.6901e-05
EML4,1.7934e-05
COX7A2L,0.00011192
KCNG3,0.0010754
MTA3,0.00076778
OXER1,0.0037589
HAAO,0.0013069
THADA,0.010977
ZFP36L2,0.00021057
PLEKHH2,0.0041092
ABCG5,0.0099304
ABCG8,0.0099304
LRPPRC,0.004427
PPM1B,0.013159
SLC3A1,0.0026366
PREPL,0.0064193
CAMKMT,0.00033768
SIX3,0.0027753
SIX2,0.0039383
SRBD1,0.0011076
PRKCE,3.5624e-08
EPAS1,0.0002999
TMEM247,0.0063401
ATP6V1E2,0.00028899
RHOQ,0.0008678
PIGF,0.0031526
CRIPT,0.0031526
SOCS5,0.00051257
LINC01118,0.00045507
LINC01119,0.00025379
MCFD2,4.3058e-05
TTC7A,0.0010882
C2orf61,0.00034961
RP11-761B3.1,0.004507
CALM2,0.010615
EPCAM,0.0036588
MSH2,0.00043591
KCNK12,0.00020171
AC138655.1,0.0026034
MSH6,0.021879
PPP1R21,0.01899
STON1,0.00025429
STON1-GTF2A1L,1.0521e-05
GTF2A1L,5.6771e-05
LHCGR,5.7298e-05
FSHR,0.0025882
NRXN1,0.00011256
GPR75-ASB3,0.00011071
ASB3,0.002599
CHAC2,0.0064011
ERLEC1,0.0084068
PSME4,0.04301
ACYP2,0.001292
C2orf73,0.00048099
SPTBN1,0.00012957
EML6,0.00047841
RTN4,3.4928e-05
CLHC1,3.0034e-06
RPS27A,0.00023115
MTIF2,0.01263
CCDC88A,0.0064317
CCDC104,0.00044271
SMEK2,0.0010399
PNPT1,0.0015482
EFEMP1,0.0061745
CCDC85A,2.5964e-05
VRK2,0.0054303
FANCL,0.0084313
BCL11A,0.00098471
PAPOLG,0.032427
REL,0.040585
PUS10,0.0051264
PEX13,0.0026169
KIAA1841,0.00056354
C2orf74,0.00054924
AHSA2,0.00087557
USP34,0.00015846
XPO1,0.00030161
FAM161A,0.0097096
CCT4,0.0015811
COMMD1,2.7827e-05
B3GNT2,0.0011506
TMEM17,0.00097998
EHBP1,0.0073346
OTX1,0.00075492
WDPCP,7.1696e-05
MDH1,0.0088126
UGP2,0.0047888
VPS54,0.01194
PELI1,0.0083811
LGALSL,0.0074765
AFTPH,0.002255
SERTAD2,0.00018611
SLC1A4,0.00015794
CEP68,8.6544e-05
RAB1A,5.9943e-05
ACTR2,0.0017456
SPRED2,8.5726e-05
MEIS1,0.0036054
ETAA1,0.031122
C1D,0.0073272
WDR92,0.015146
RP11-474G23.1,0.010085
PNO1,0.015297
PPP3R1,0.010085
CNRIP1,0.00013366
PLEK,0.0005408
FBXO48,0.017825
APLF,0.026162
PROKR1,0.0027318
ARHGAP25,0.0001582
BMP10,0.00028276
GKN2,0.0011487
GKN1,0.00023949
ANTXR1,1.5142e-05
GFPT1,0.0099718
NFU1,0.034127
AAK1,0.00093246
ANXA4,0.010248
GMCL1,0.027407
MXD1,0.0049243
ASPRV1,0.0091252
PCBP1,0.013546
C2orf42,0.012439
TIA1,0.0070293
PCYOX1,0.0091535
SNRPG,0.0099067
FAM136A,0.010807
TGFA,0.0039776
ADD2,1.3897e-05
FIGLA,0.0028703
CLEC4F,0.010179
CD207,0.0076126
VAX2,0.0034846
ATP6V1B1,0.014712
AC007040.11,0.014712
ANKRD53,0.014712
TEX261,0.014712
NAGK,0.026053
MCEE,0.0061426
MPHOSPH10,0.0030851
PAIP2B,0.0020313
ZNF638,0.016396
DYSF,0.0002176
CYP26B1,0.0044428
EXOC6B,0.0015313
SPR,0.002823
EMX1,0.0017335
SFXN5,0.00041259
RAB11FIP5,0.017923
NOTO,0.0037317
SMYD5,0.0014893
PRADC1,0.0014893
CCT7,0.0014893
FBXO41,0.0014893
EGR4,0.038657
ALMS1,0.030684
NAT8,0.013512
TPRKB,0.047038
DUSP11,0.047215
C2orf78,0.0041934
STAMBP,0.0019615
ACTG2,0.0015134
DGUOK,0.0020424
TET3,0.00040568
MGC10955,0.00060471
BOLA3,0.00060471
MOB1A,0.0001966
CATX-2,0.012588
